class;515.07600;517.00513;518.93425;520.86338;522.79250;524.72163;526.65075;528.57988;530.50900;532.43813;534.36725;536.29638;538.22550;540.15463;542.08375;544.01288;545.94200;547.87113;549.80025;551.72938;553.65850;555.58763;557.51675;559.44588;561.37500;563.30413;565.23325;567.16238;569.09150;571.02063;572.94975;574.87887;576.80800;578.73712;580.66625;582.59537;584.52450;586.45362;588.38275;590.31187;592.24100;594.17012;596.09925;598.02837;599.95750;601.88662;603.81575;605.74487;607.67400;609.60312;611.53225;613.46137;615.39050;617.31962;619.24875;621.17787;623.10700;625.03612;626.96525;628.89437;630.82350;632.75262;634.68175;636.61087;638.54000;640.46912;642.39825;644.32737;646.25650;648.18562;650.11475;652.04387;653.97300;655.90212;657.83125;659.76037;661.68950;663.61862;665.54775;667.47687;669.40600;671.33512;673.26425;675.19337;677.12250;679.05163;680.98075;682.90988;684.83900;686.76813;688.69725;690.62638;692.55550;694.48463;696.41375;698.34288;700.27200;702.20113;704.13025;706.05938;707.98850;709.91763;711.84675;713.77588;715.70500;717.63413;719.56325;721.49238;723.42150;725.35063;727.27975;729.20888;731.13800;733.06713;734.99625;736.92538;738.85450;740.78363;742.71275;744.64188;746.57100;748.50013;750.42925;752.35838;754.28750;756.21663;758.14575;760.07488;762.00400;763.93313;765.86225;767.79138;769.72050;771.64963;773.57875;775.50788;777.43700;779.36613;781.29525;783.22438;785.15350;787.08263;789.01175;790.94088;792.87000;794.79913;796.72825;798.65738;800.58650;802.51563;804.44475;806.37388;808.30300;810.23213;812.16125;814.09037;816.01950;817.94862;819.87775;821.80687;823.73600;825.66512;827.59425;829.52337;831.45250;833.38162;835.31075;837.23987;839.16900;841.09812;843.02725;844.95637;846.88550;848.81462;850.74375;852.67287;854.60200;856.53112;858.46025;860.38937;862.31850;864.24762;866.17675;868.10587;870.03500;871.96412;873.89325;875.82237;877.75150;879.68062;881.60975;883.53887;885.46800;887.39712;889.32625;891.25537;893.18450;895.11362;897.04275;898.97187;900.90100;902.83012;904.75925;906.68837;908.61750;910.54662;912.47575;914.40487;916.33400;918.26312;920.19225;922.12137;924.05050;925.97963;927.90875;929.83788;931.76700;933.69613;935.62525;937.55438;939.48350;941.41263;943.34175;945.27088;947.20000;949.12913;951.05825;952.98738;954.91650;956.84563;958.77475;960.70388;962.63300;964.56213;966.49125;968.42038;970.34950;972.27863;974.20775;976.13688;978.06600;979.99513;981.92425;983.85338;985.78250;987.71163;989.64075;991.56988;993.49900;995.42787;997.35675;999.28562;1001.21450;1003.14338;1005.07225;1007.00113;1008.93000;1010.85875;1012.78750;1014.71625;1016.64500;1018.57375;1020.50250;1022.43125;1024.36000;1026.29000;1028.22000;1030.15000;1032.08000;1034.01000;1035.94000;1037.87000;1039.80000;1041.72875;1043.65750;1045.58625;1047.51500;1049.44375;1051.37250;1053.30125;1055.23000;1057.15875;1059.08750;1061.01625;1062.94500;1064.87375;1066.80250;1068.73125;1070.66000;1072.59000;1074.52000;1076.45000;1078.38000;1080.31000;1082.24000;1084.17000;1086.10000;1088.02875;1089.95750;1091.88625;1093.81500;1095.74375;1097.67250;1099.60125;1101.53000;1103.45875;1105.38750;1107.31625;1109.24500;1111.17375;1113.10250;1115.03125;1116.96000;1118.89000;1120.82000;1122.75000;1124.68000;1126.61000;1128.54000;1130.47000;1132.40000;1134.32875;1136.25750;1138.18625;1140.11500;1142.04375;1143.97250;1145.90125;1147.83000;1149.75875;1151.68750;1153.61625;1155.54500;1157.47375;1159.40250;1161.33125;1163.26000;1165.18875;1167.11750;1169.04625;1170.97500;1172.90375;1174.83250;1176.76125;1178.69000;1180.62000;1182.55000;1184.48000;1186.41000;1188.34000;1190.27000;1192.20000;1194.13000;1196.05875;1197.98750;1199.91625;1201.84500;1203.77375;1205.70250;1207.63125;1209.56000;1211.48875;1213.41750;1215.34625;1217.27500;1219.20375;1221.13250;1223.06125;1224.99000;1226.92000;1228.85000;1230.78000;1232.71000;1234.64000;1236.57000;1238.50000;1240.43000;1242.35875;1244.28750;1246.21625;1248.14500;1250.07375;1252.00250;1253.93125;1255.86000;1257.78875;1259.71750;1261.64625;1263.57500;1265.50375;1267.43250;1269.36125;1271.29000;1273.22000;1275.15000;1277.08000;1279.01000;1280.94000;1282.87000;1284.80000;1286.73000;1288.65875;1290.58750;1292.51625;1294.44500;1296.37375;1298.30250;1300.23125;1302.16000;1304.08875;1306.01750;1307.94625;1309.87500;1311.80375;1313.73250;1315.66125;1317.59000;1319.51875;1321.44750;1323.37625;1325.30500;1327.23375;1329.16250;1331.09125;1333.02000;1334.95000;1336.88000;1338.81000;1340.74000;1342.67000;1344.60000;1346.53000;1348.46000;1350.38875;1352.31750;1354.24625;1356.17500;1358.10375;1360.03250;1361.96125;1363.89000;1365.81875;1367.74750;1369.67625;1371.60500;1373.53375;1375.46250;1377.39125;1379.32000;1381.25000;1383.18000;1385.11000;1387.04000;1388.97000;1390.90000;1392.83000;1394.76000;1396.68875;1398.61750;1400.54625;1402.47500;1404.40375;1406.33250;1408.26125;1410.19000;1412.11875;1414.04750;1415.97625;1417.90500;1419.83375;1421.76250;1423.69125;1425.62000;1427.55000;1429.48000;1431.41000;1433.34000;1435.27000;1437.20000;1439.13000;1441.06000;1442.98875;1444.91750;1446.84625;1448.77500;1450.70375;1452.63250;1454.56125;1456.49000;1458.41875;1460.34750;1462.27625;1464.20500;1466.13375;1468.06250;1469.99125;1471.92000;1473.84875;1475.77750;1477.70625;1479.63500;1481.56375;1483.49250;1485.42125;1487.35000;1489.28000;1491.21000;1493.14000;1495.07000;1497.00000;1498.93000;1500.86000;1502.79000;1504.71875;1506.64750;1508.57625;1510.50500;1512.43375;1514.36250;1516.29125;1518.22000;1520.14875;1522.07750;1524.00625;1525.93500;1527.86375;1529.79250;1531.72125;1533.65000;1535.58000;1537.51000;1539.44000;1541.37000;1543.30000;1545.23000;1547.16000;1549.09000;1551.01875;1552.94750;1554.87625;1556.80500;1558.73375;1560.66250;1562.59125;1564.52000;1566.44875;1568.37750;1570.30625;1572.23500;1574.16375;1576.09250;1578.02125;1579.95000;1581.88000;1583.81000;1585.74000;1587.67000;1589.60000;1591.53000;1593.46000;1595.39000;1597.31875;1599.24750;1601.17625;1603.10500;1605.03375;1606.96250;1608.89125;1610.82000;1612.74875;1614.67750;1616.60625;1618.53500;1620.46375;1622.39250;1624.32125;1626.25000;1628.17875;1630.10750;1632.03625;1633.96500;1635.89375;1637.82250;1639.75125;1641.68000;1643.61000;1645.54000;1647.47000;1649.40000;1651.33000;1653.26000;1655.19000;1657.12000;1659.04875;1660.97750;1662.90625;1664.83500;1666.76375;1668.69250;1670.62125;1672.55000;1674.47875;1676.40750;1678.33625;1680.26500;1682.19375;1684.12250;1686.05125;1687.98000;1689.91000;1691.84000;1693.77000;1695.70000;1697.63000;1699.56000;1701.49000;1703.42000;1705.34875;1707.27750;1709.20625;1711.13500;1713.06375;1714.99250;1716.92125;1718.85000;1720.77875;1722.70750;1724.63625;1726.56500;1728.49375;1730.42250;1732.35125;1734.28000;1736.21000;1738.14000;1740.07000;1742.00000;1743.93000;1745.86000;1747.79000;1749.72000;1751.64875;1753.57750;1755.50625;1757.43500;1759.36375;1761.29250;1763.22125;1765.15000;1767.07875;1769.00750;1770.93625;1772.86500;1774.79375;1776.72250;1778.65125;1780.58000;1782.50875;1784.43750;1786.36625;1788.29500;1790.22375;1792.15250;1794.08125;1796.01000;1797.94000;1799.87000;1801.80000;1803.73000;1805.66000;1807.59000;1809.52000;1811.45000;1813.37875;1815.30750;1817.23625;1819.16500;1821.09375;1823.02250;1824.95125;1826.88000;1828.80875;1830.73750;1832.66625;1834.59500;1836.52375;1838.45250;1840.38125;1842.31000;1844.24000;1846.17000;1848.10000;1850.03000;1851.96000;1853.89000;1855.82000;1857.75000;1859.67875;1861.60750;1863.53625;1865.46500;1867.39375;1869.32250;1871.25125;1873.18000;1875.10875;1877.03750;1878.96625;1880.89500;1882.82375;1884.75250;1886.68125;1888.61000;1890.54000;1892.47000;1894.40000;1896.33000;1898.26000;1900.19000;1902.12000;1904.05000;1905.97875;1907.90750;1909.83625;1911.76500;1913.69375;1915.62250;1917.55125;1919.48000;1921.40875;1923.33750;1925.26625;1927.19500;1929.12375;1931.05250;1932.98125;1934.91000;1936.83875;1938.76750;1940.69625;1942.62500;1944.55375;1946.48250;1948.41125;1950.34000;1952.27000;1954.20000;1956.13000;1958.06000;1959.99000;1961.92000;1963.85000;1965.78000;1967.70875;1969.63750;1971.56625;1973.49500;1975.42375;1977.35250;1979.28125;1981.21000;1983.13875;1985.06750;1986.99625;1988.92500;1990.85375;1992.78250;1994.71125;1996.64000;1998.57000;2000.50000;2002.43000;2004.36000;2006.29000;2008.22000;2010.15000;2012.08000;2014.00875;2015.93750;2017.86625;2019.79500;2021.72375;2023.65250;2025.58125;2027.51000;2029.43875;2031.36750;2033.29625;2035.22500;2037.15375;2039.08250;2041.01125;2042.94000;2044.86875;2046.79750;2048.72625;2050.65500;2052.58375;2054.51250;2056.44125;2058.37000;2060.30000;2062.23000;2064.16000;2066.09000;2068.02000;2069.95000;2071.88000;2073.81000;2075.73875;2077.66750;2079.59625;2081.52500;2083.45375;2085.38250;2087.31125;2089.24000;2091.16875;2093.09750;2095.02625;2096.95500;2098.88375;2100.81250;2102.74125;2104.67000;2106.60000;2108.53000;2110.46000;2112.39000;2114.32000;2116.25000;2118.18000;2120.11000;2122.03875;2123.96750;2125.89625;2127.82500;2129.75375;2131.68250;2133.61125;2135.54000;2137.46875;2139.39750;2141.32625;2143.25500;2145.18375;2147.11250;2149.04125;2150.97000;2152.90000;2154.83000;2156.76000;2158.69000;2160.62000;2162.55000;2164.48000;2166.41000;2168.33875;2170.26750;2172.19625;2174.12500;2176.05375;2177.98250;2179.91125;2181.84000;2183.76875;2185.69750;2187.62625;2189.55500;2191.48375;2193.41250;2195.34125;2197.27000;2199.19875;2201.12750;2203.05625;2204.98500;2206.91375;2208.84250;2210.77125;2212.70000;2214.63000;2216.56000;2218.49000;2220.42000;2222.35000;2224.28000;2226.21000;2228.14000;2230.06875;2231.99750;2233.92625;2235.85500;2237.78375;2239.71250;2241.64125;2243.57000;2245.49875;2247.42750;2249.35625;2251.28500;2253.21375;2255.14250;2257.07125;2259.00000;2260.93000;2262.86000;2264.79000;2266.72000;2268.65000;2270.58000;2272.51000;2274.44000;2276.36875;2278.29750;2280.22625;2282.15500;2284.08375;2286.01250;2287.94125;2289.87000;2291.79875;2293.72750;2295.65625;2297.58500;2299.51375;2301.44250;2303.37125;2305.30000;2307.23000;2309.16000;2311.09000;2313.02000;2314.95000;2316.88000;2318.81000;2320.74000;2322.66875;2324.59750;2326.52625;2328.45500;2330.38375;2332.31250;2334.24125;2336.17000;2338.09875;2340.02750;2341.95625;2343.88500;2345.81375;2347.74250;2349.67125;2351.60000;2353.52875;2355.45750;2357.38625;2359.31500;2361.24375;2363.17250;2365.10125;2367.03000;2368.96000;2370.89000;2372.82000;2374.75000;2376.68000;2378.61000;2380.54000;2382.47000;2384.39875;2386.32750;2388.25625;2390.18500;2392.11375;2394.04250;2395.97125;2397.90000;2399.82875;2401.75750;2403.68625;2405.61500;2407.54375;2409.47250;2411.40125;2413.33000;2415.26000;2417.19000;2419.12000;2421.05000;2422.98000;2424.91000;2426.84000;2428.77000;2430.69875;2432.62750;2434.55625;2436.48500;2438.41375;2440.34250;2442.27125;2444.20000;2446.12875;2448.05750;2449.98625;2451.91500;2453.84375;2455.77250;2457.70125;2459.63000;2461.56000;2463.49000;2465.42000;2467.35000;2469.28000;2471.21000;2473.14000;2475.07000;2476.99875;2478.92750;2480.85625;2482.78500;2484.71375;2486.64250;2488.57125;2490.50000;2492.42875;2494.35750;2496.28625;2498.21500;2500.14375;2502.07250;2504.00125;2505.93000;2507.85875;2509.78750;2511.71625;2513.64500;2515.57375;2517.50250;2519.43125;2521.36000;2523.29000;2525.22000;2527.15000;2529.08000;2531.01000;2532.94000;2534.87000;2536.80000;2538.72875;2540.65750;2542.58625;2544.51500;2546.44375;2548.37250;2550.30125;2552.23000;2554.15875;2556.08750;2558.01625;2559.94500;2561.87375;2563.80250;2565.73125;2567.66000;2569.59000;2571.52000;2573.45000;2575.38000;2577.31000;2579.24000;2581.17000;2583.10000;2585.02875;2586.95750;2588.88625;2590.81500;2592.74375;2594.67250;2596.60125;2598.53000;2600.45875;2602.38750;2604.31625;2606.24500;2608.17375;2610.10250;2612.03125;2613.96000;2615.89000;2617.82000;2619.75000;2621.68000;2623.61000;2625.54000;2627.47000;2629.40000;2631.32875;2633.25750;2635.18625;2637.11500;2639.04375;2640.97250;2642.90125;2644.83000;2646.75875;2648.68750;2650.61625;2652.54500;2654.47375;2656.40250;2658.33125;2660.26000;2662.18875;2664.11750;2666.04625;2667.97500;2669.90375;2671.83250;2673.76125;2675.69000;2677.62000;2679.55000;2681.48000;2683.41000;2685.34000;2687.27000;2689.20000;2691.13000;2693.05875;2694.98750;2696.91625;2698.84500;2700.77375;2702.70250;2704.63125;2706.56000;2708.48875;2710.41750;2712.34625;2714.27500;2716.20375;2718.13250;2720.06125;2721.99000;2723.92000;2725.85000;2727.78000;2729.71000;2731.64000;2733.57000;2735.50000;2737.43000;2739.35875;2741.28750;2743.21625;2745.14500;2747.07375;2749.00250;2750.93125;2752.86000;2754.78875;2756.71750;2758.64625;2760.57500;2762.50375;2764.43250;2766.36125;2768.29000;2770.22000;2772.15000;2774.08000;2776.01000;2777.94000;2779.87000;2781.80000;2783.73000;2785.65875;2787.58750;2789.51625;2791.44500;2793.37375;2795.30250;2797.23125;2799.16000;2801.08875;2803.01750;2804.94625;2806.87500;2808.80375;2810.73250;2812.66125;2814.59000;2816.51875;2818.44750;2820.37625;2822.30500;2824.23375;2826.16250;2828.09125;2830.02000;2831.95000;2833.88000;2835.81000;2837.74000;2839.67000;2841.60000;2843.53000;2845.46000;2847.38875;2849.31750;2851.24625;2853.17500;2855.10375;2857.03250;2858.96125;2860.89000;2862.81875;2864.74750;2866.67625;2868.60500;2870.53375;2872.46250;2874.39125;2876.32000;2878.25000;2880.18000;2882.11000;2884.04000;2885.97000;2887.90000;2889.83000;2891.76000;2893.68875;2895.61750;2897.54625;2899.47500;2901.40375;2903.33250;2905.26125;2907.19000;2909.11875;2911.04750;2912.97625;2914.90500;2916.83375;2918.76250;2920.69125;2922.62000;2924.55000;2926.48000;2928.41000;2930.34000;2932.27000;2934.20000;2936.13000;2938.06000;2939.98875;2941.91750;2943.84625;2945.77500;2947.70375;2949.63250;2951.56125;2953.49000;2955.41875;2957.34750;2959.27625;2961.20500;2963.13375;2965.06250;2966.99125;2968.92000;2970.84875;2972.77750;2974.70625;2976.63500;2978.56375;2980.49250;2982.42125;2984.35000;2986.28000;2988.21000;2990.14000;2992.07000;2994.00000;2995.93000;2997.86000;2999.79000;3001.71875;3003.64750;3005.57625;3007.50500;3009.43375;3011.36250;3013.29125;3015.22000;3017.14875;3019.07750;3021.00625;3022.93500;3024.86375;3026.79250;3028.72125;3030.65000;3032.58000;3034.51000;3036.44000;3038.37000;3040.30000;3042.23000;3044.16000;3046.09000;3048.01875;3049.94750;3051.87625;3053.80500;3055.73375;3057.66250;3059.59125;3061.52000;3063.44875;3065.37750;3067.30625;3069.23500;3071.16375;3073.09250;3075.02125;3076.95000;3078.88000;3080.81000;3082.74000;3084.67000;3086.60000;3088.53000;3090.46000;3092.39000;3094.31875;3096.24750;3098.17625;3100.10500;3102.03375;3103.96250;3105.89125;3107.82000;3109.74875;3111.67750;3113.60625;3115.53500;3117.46375;3119.39250;3121.32125;3123.25000;3125.17875;3127.10750;3129.03625;3130.96500;3132.89375;3134.82250;3136.75125;3138.68000;3140.61000;3142.54000;3144.47000;3146.40000;3148.33000;3150.26000;3152.19000;3154.12000;3156.04875;3157.97750;3159.90625;3161.83500;3163.76375;3165.69250;3167.62125;3169.55000;3171.47875;3173.40750;3175.33625;3177.26500;3179.19375;3181.12250;3183.05125;3184.98000;3186.91000;3188.84000;3190.77000;3192.70000;3194.63000;3196.56000;3198.49000;3200.42000;3202.34875;3204.27750;3206.20625;3208.13500;3210.06375;3211.99250;3213.92125;3215.85000;3217.77875;3219.70750;3221.63625;3223.56500;3225.49375;3227.42250;3229.35125;3231.28000;3233.21000;3235.14000;3237.07000;3239.00000;3240.93000;3242.86000;3244.79000;3246.72000;3248.64875;3250.57750;3252.50625;3254.43500;3256.36375;3258.29250;3260.22125;3262.15000;3264.07875;3266.00750;3267.93625;3269.86500;3271.79375;3273.72250;3275.65125;3277.58000;3279.50875;3281.43750;3283.36625;3285.29500;3287.22375;3289.15250;3291.08125;3293.01000;3294.94000;3296.87000;3298.80000;3300.73000;3302.66000;3304.59000;3306.52000;3308.45000;3310.37875;3312.30750;3314.23625;3316.16500;3318.09375;3320.02250;3321.95125;3323.88000;3325.80875;3327.73750;3329.66625;3331.59500;3333.52375;3335.45250;3337.38125;3339.31000;3341.24000;3343.17000;3345.10000;3347.03000;3348.96000;3350.89000;3352.82000;3354.75000;3356.67875;3358.60750;3360.53625;3362.46500;3364.39375;3366.32250;3368.25125;3370.18000;3372.10875;3374.03750;3375.96625;3377.89500;3379.82375;3381.75250;3383.68125;3385.61000;3387.53875;3389.46750;3391.39625;3393.32500;3395.25375;3397.18250;3399.11125;3401.04000;3402.97000;3404.90000;3406.83000;3408.76000;3410.69000;3412.62000;3414.55000;3416.48000;3418.40875;3420.33750;3422.26625;3424.19500;3426.12375;3428.05250;3429.98125;3431.91000;3433.83875;3435.76750;3437.69625;3439.62500;3441.55375;3443.48250;3445.41125;3447.34000;3449.27000;3451.20000;3453.13000;3455.06000;3456.99000;3458.92000;3460.85000;3462.78000;3464.70875;3466.63750;3468.56625;3470.49500;3472.42375;3474.35250;3476.28125;3478.21000;3480.13875;3482.06750;3483.99625;3485.92500;3487.85375;3489.78250;3491.71125;3493.64000;3495.57000;3497.50000;3499.43000;3501.36000;3503.29000;3505.22000;3507.15000;3509.08000;3511.00875;3512.93750;3514.86625;3516.79500;3518.72375;3520.65250;3522.58125;3524.51000;3526.43875;3528.36750;3530.29625;3532.22500;3534.15375;3536.08250;3538.01125;3539.94000;3541.86875;3543.79750;3545.72625;3547.65500;3549.58375;3551.51250;3553.44125;3555.37000;3557.30000;3559.23000;3561.16000;3563.09000;3565.02000;3566.95000;3568.88000;3570.81000;3572.73875;3574.66750;3576.59625;3578.52500;3580.45375;3582.38250;3584.31125;3586.24000;3588.16875;3590.09750;3592.02625;3593.95500;3595.88375;3597.81250;3599.74125;3601.67000;3603.60000;3605.53000;3607.46000;3609.39000;3611.32000;3613.25000;3615.18000;3617.11000;3619.03875;3620.96750;3622.89625;3624.82500;3626.75375;3628.68250;3630.61125;3632.54000;3634.46875;3636.39750;3638.32625;3640.25500;3642.18375;3644.11250;3646.04125;3647.97000;3649.90000;3651.83000;3653.76000;3655.69000;3657.62000;3659.55000;3661.48000;3663.41000;3665.33875;3667.26750;3669.19625;3671.12500;3673.05375;3674.98250;3676.91125;3678.84000;3680.76875;3682.69750;3684.62625;3686.55500;3688.48375;3690.41250;3692.34125;3694.27000;3696.19875;3698.12750;3700.05625;3701.98500;3703.91375;3705.84250;3707.77125;3709.70000;3711.63000;3713.56000;3715.49000;3717.42000;3719.35000;3721.28000;3723.21000;3725.14000;3727.06875;3728.99750;3730.92625;3732.85500;3734.78375;3736.71250;3738.64125;3740.57000;3742.49875;3744.42750;3746.35625;3748.28500;3750.21375;3752.14250;3754.07125;3756.00000;3757.93000;3759.86000;3761.79000;3763.72000;3765.65000;3767.58000;3769.51000;3771.44000;3773.36875;3775.29750;3777.22625;3779.15500;3781.08375;3783.01250;3784.94125;3786.87000;3788.79875;3790.72750;3792.65625;3794.58500;3796.51375;3798.44250;3800.37125;3802.30000;3804.23000;3806.16000;3808.09000;3810.02000;3811.95000;3813.88000;3815.81000;3817.74000;3819.66875;3821.59750;3823.52625;3825.45500;3827.38375;3829.31250;3831.24125;3833.17000;3835.09875;3837.02750;3838.95625;3840.88500;3842.81375;3844.74250;3846.67125;3848.60000;3850.52875;3852.45750;3854.38625;3856.31500;3858.24375;3860.17250;3862.10125;3864.03000;3865.96000;3867.89000;3869.82000;3871.75000;3873.68000;3875.61000;3877.54000;3879.47000;3881.39875;3883.32750;3885.25625;3887.18500;3889.11375;3891.04250;3892.97125;3894.90000;3896.82875;3898.75750;3900.68625;3902.61500;3904.54375;3906.47250;3908.40125;3910.33000;3912.26000;3914.19000;3916.12000;3918.05000;3919.98000;3921.91000;3923.84000;3925.77000;3927.69875;3929.62750;3931.55625;3933.48500;3935.41375;3937.34250;3939.27125;3941.20000;3943.12875;3945.05750;3946.98625;3948.91500;3950.84375;3952.77250;3954.70125;3956.63000;3958.56000;3960.49000;3962.42000;3964.35000;3966.28000;3968.21000;3970.14000;3972.07000;3973.99875;3975.92750;3977.85625;3979.78500;3981.71375;3983.64250;3985.57125
